country,year,sex,age,suicides_no,population,suicides_100k, gdp_per_year,gdp_per_capita,generation
Ecuador,2017,male,35-54 years,233.0,16696944,1.395464943,1.04E+11,6213.503127,Silent
El Salvador,2017,male,35-54 years,68.0,6266654,1.085108576,24979190000,3910.254403,Silent
Guatemala,2017,male,35-54 years,100.0,16087418,0.62160379,71654134379,4454.04815,Silent
Mexico,2017,male,35-54 years,1495.0,122839258,1.217037635,1.16E+12,9287.849587,Silent
Nicaragua,2017,male,35-54 years,75.0,6480532,1.157312393,13785876629,2159.156714,Silent
Panama,2017,male,35-54 years,33.0,4096063,0.805651671,62202725204,15146.40851,Silent
Paraguay,2017,male,35-54 years,53.0,6355404,0.83393597,38997129474,5678.869972,Silent
Peru,2017,male,35-54 years,66.0,31605486,0.208824506,2.11E+11,6710.507602,Silent
Uruguay,2017,male,35-54 years,164.0,3422200,4.792238911,64233966861,18690.89384,Silent
Argentina,2020,male,55-74 years,,45376763,0.0,3.89E+11,8579.017773,G.I. Generation
Brazil,2020,male,55-74 years,,213196304,0.0,1.44E+12,6796.844542,G.I. Generation
Chile,2020,male,55-74 years,,19300315,0.0,2.53E+11,13231.70421,G.I. Generation
Colombia,2020,male,55-74 years,,50930662,0.0,2.71E+11,5334.556042,G.I. Generation
Costa Rica,2020,male,55-74 years,47.0,5123105,0.91741239,61846895121,12140.85415,G.I. Generation
Cuba,2020,male,55-74 years,,11300698,0.0,1.07E+11,9477.852873,G.I. Generation
Dominican Republic,2020,male,55-74 years,,10999664,0.0,78844702329,7268.19691,G.I. Generation
Ecuador,2020,male,55-74 years,154.0,17588595,0.875567378,98808010000,5600.389615,G.I. Generation
El Salvador,2020,male,55-74 years,,6292731,0.0,24638720000,3798.636521,G.I. Generation
Guatemala,2020,male,55-74 years,37.0,16858333,0.21947603,77604632171,4603.339617,G.I. Generation
Mexico,2020,male,55-74 years,754.0,125998302,0.598420763,1.07E+12,8329.271313,G.I. Generation
Nicaragua,2020,male,55-74 years,,6755895,0.0,12621505383,1905.261152,G.I. Generation
Panama,2020,male,55-74 years,,4294396,0.0,53977036995,12509.83529,G.I. Generation
Paraguay,2020,male,55-74 years,,6618695,0.0,35670301496,5001.07276,G.I. Generation
Peru,2020,male,55-74 years,,33304756,0.0,2.02E+11,6126.87454,G.I. Generation
Uruguay,2020,male,55-74 years,,3429086,0.0,53628827440,15438.41167,G.I. Generation
Argentina,2019,male,55-74 years,466.0,44938712,1.03696786,4.52E+11,10056.63794,G.I. Generation
Brazil,2019,male,55-74 years,1495.0,211782878,0.705911646,1.88E+12,8897.552966,G.I. Generation
Chile,2019,male,55-74 years,,19039485,0.0,2.79E+11,14741.7144,G.I. Generation
Colombia,2019,male,55-74 years,422.0,50187406,0.840848399,3.23E+11,6424.979492,G.I. Generation
Costa Rica,2019,male,55-74 years,62.0,5084532,1.219384596,64072870932,12693.82796,G.I. Generation
Cuba,2019,male,55-74 years,438.0,11316697,3.870387269,1.03E+11,9125.878679,G.I. Generation
Dominican Republic,2019,male,55-74 years,,10881882,0.0,88941299734,8282.117131,G.I. Generation
Ecuador,2019,male,55-74 years,146.0,17343740,0.841802287,1.08E+11,6222.524653,G.I. Generation
El Salvador,2019,male,55-74 years,,6280217,0.0,26896660000,4167.730939,G.I. Generation
Guatemala,2019,male,55-74 years,45.0,16604026,0.271018607,77020015201,4638.634943,G.I. Generation
Mexico,2019,male,55-74 years,641.0,125085311,0.512450259,1.27E+12,9950.45008,G.I. Generation
Nicaragua,2019,male,55-74 years,25.0,6663924,0.375154338,12611218627,1926.699694,G.I. Generation
Panama,2019,male,55-74 years,18.0,4232532,0.425277352,66984427150,15774.25494,G.I. Generation
Paraguay,2019,male,55-74 years,63.0,6530026,0.964774107,37906944075,5380.963322,G.I. Generation
Peru,2019,male,55-74 years,,32824861,0.0,2.28E+11,7027.612207,G.I. Generation
Uruguay,2019,male,55-74 years,134.0,3428409,3.908518499,61231149881,17688.01501,G.I. Generation
Argentina,2018,male,55-74 years,454.0,44494502,1.020350784,5.25E+11,11795.15939,G.I. Generation
Brazil,2018,male,55-74 years,1495.0,210166592,0.711340459,1.92E+12,9151.381732,G.I. Generation
Chile,2018,male,55-74 years,314.0,18701450,1.679014194,2.98E+11,15888.14436,G.I. Generation
Colombia,2018,male,55-74 years,454.0,49276961,0.92132305,3.34E+11,6729.583332,G.I. Generation
Costa Rica,2018,male,55-74 years,57.0,5040734,1.130787699,62420165100,12485.4239,G.I. Generation
Cuba,2018,male,55-74 years,433.0,11328244,3.822304675,1.00E+11,8824.194008,G.I. Generation
Dominican Republic,2018,male,55-74 years,128.0,10765531,1.188979903,85555378043,8050.644076,G.I. Generation
Ecuador,2018,male,55-74 years,152.0,17015672,0.893294135,1.08E+11,6295.934662,G.I. Generation
El Salvador,2018,male,55-74 years,34.0,6276342,0.541716815,26020850000,4052.624775,G.I. Generation
Guatemala,2018,male,55-74 years,46.0,16346950,0.281398059,73208583759,4478.424646,G.I. Generation
Mexico,2018,male,55-74 years,588.0,124013861,0.474140548,1.22E+12,9686.984927,G.I. Generation
Nicaragua,2018,male,55-74 years,38.0,6572233,0.578190092,13025239912,2014.575189,G.I. Generation
Panama,2018,male,55-74 years,12.0,4165255,0.288097607,64929409212,15544.99908,G.I. Generation
Paraguay,2018,male,55-74 years,48.0,6443328,0.744956644,40225448341,5782.78455,G.I. Generation
Peru,2018,male,55-74 years,56.0,32203944,0.173891744,2.23E+11,6957.793411,G.I. Generation
Uruguay,2018,male,55-74 years,145.0,3427042,4.231054069,64515038268,18703.86029,G.I. Generation
Argentina,2017,male,55-74 years,466.0,44044811,1.058013395,6.44E+11,14613.04182,G.I. Generation
Brazil,2017,male,55-74 years,1495.0,208504960,0.717009322,2.06E+12,9928.675897,G.I. Generation
Chile,2017,male,55-74 years,348.0,18368577,1.894539789,2.77E+11,14998.81706,G.I. Generation
Colombia,2017,male,55-74 years,370.0,48351671,0.765226914,3.12E+11,6376.706716,G.I. Generation
Costa Rica,2017,male,55-74 years,44.0,4993842,0.881085144,60516043590,12225.57449,G.I. Generation
Cuba,2017,male,55-74 years,445.0,11336405,3.925406688,96851000000,8541.213686,G.I. Generation
Dominican Republic,2017,male,55-74 years,113.0,10647244,1.061307508,79997975622,7609.353275,G.I. Generation
Ecuador,2017,male,55-74 years,142.0,16696944,0.850455029,1.04E+11,6213.503127,G.I. Generation
El Salvador,2017,male,55-74 years,39.0,6266654,0.622341683,24979190000,3910.254403,G.I. Generation
Guatemala,2017,male,55-74 years,32.0,16087418,0.198913213,71654134379,4454.04815,G.I. Generation
Mexico,2017,male,55-74 years,569.0,122839258,0.463206966,1.16E+12,9287.849587,G.I. Generation
Nicaragua,2017,male,55-74 years,34.0,6480532,0.524648285,13785876629,2159.156714,G.I. Generation
Panama,2017,male,55-74 years,25.0,4096063,0.610342175,62202725204,15146.40851,G.I. Generation
Paraguay,2017,male,55-74 years,43.0,6355404,0.676589561,38997129474,5678.869972,G.I. Generation
Peru,2017,male,55-74 years,36.0,31605486,0.113904276,2.11E+11,6710.507602,G.I. Generation
Uruguay,2017,male,55-74 years,128.0,3422200,3.740284028,64233966861,18690.89384,G.I. Generation
Argentina,2020,male,75+ years,,45376763,0.0,3.89E+11,8579.017773,G.I. Generation
Brazil,2020,male,75+ years,,213196304,0.0,1.44E+12,6796.844542,G.I. Generation
Chile,2020,male,75+ years,,19300315,0.0,2.53E+11,13231.70421,G.I. Generation
Colombia,2020,male,75+ years,,50930662,0.0,2.71E+11,5334.556042,G.I. Generation
Costa Rica,2020,male,75+ years,14.0,5123105,0.273271776,61846895121,12140.85415,G.I. Generation
Cuba,2020,male,75+ years,,11300698,0.0,1.07E+11,9477.852873,G.I. Generation
Dominican Republic,2020,male,75+ years,,10999664,0.0,78844702329,7268.19691,G.I. Generation
Ecuador,2020,male,75+ years,43.0,17588595,0.244476605,98808010000,5600.389615,G.I. Generation
El Salvador,2020,male,75+ years,,6292731,0.0,24638720000,3798.636521,G.I. Generation
Guatemala,2020,male,75+ years,9.0,16858333,0.053386061,77604632171,4603.339617,G.I. Generation
Mexico,2020,male,75+ years,183.0,125998302,0.145240053,1.07E+12,8329.271313,G.I. Generation
Nicaragua,2020,male,75+ years,,6755895,0.0,12621505383,1905.261152,G.I. Generation
Panama,2020,male,75+ years,,4294396,0.0,53977036995,12509.83529,G.I. Generation
Paraguay,2020,male,75+ years,,6618695,0.0,35670301496,5001.07276,G.I. Generation
Peru,2020,male,75+ years,,33304756,0.0,2.02E+11,6126.87454,G.I. Generation
Uruguay,2020,male,75+ years,,3429086,0.0,53628827440,15438.41167,G.I. Generation
Argentina,2019,male,75+ years,189.0,44938712,0.420572801,4.52E+11,10056.63794,G.I. Generation
Brazil,2019,male,75+ years,481.0,211782878,0.227119399,1.88E+12,8897.552966,G.I. Generation
Chile,2019,male,75+ years,,19039485,0.0,2.79E+11,14741.7144,G.I. Generation
Colombia,2019,male,75+ years,99.0,50187406,0.197260643,3.23E+11,6424.979492,G.I. Generation
Costa Rica,2019,male,75+ years,11.0,5084532,0.216342428,64072870932,12693.82796,G.I. Generation
Cuba,2019,male,75+ years,265.0,11316697,2.341672663,1.03E+11,9125.878679,G.I. Generation
Dominican Republic,2019,male,75+ years,,10881882,0.0,88941299734,8282.117131,G.I. Generation
Ecuador,2019,male,75+ years,39.0,17343740,0.224864995,1.08E+11,6222.524653,G.I. Generation
El Salvador,2019,male,75+ years,,6280217,0.0,26896660000,4167.730939,G.I. Generation
Guatemala,2019,male,75+ years,8.0,16604026,0.048181086,77020015201,4638.634943,G.I. Generation
Mexico,2019,male,75+ years,155.0,125085311,0.123915429,1.27E+12,9950.45008,G.I. Generation
Nicaragua,2019,male,75+ years,7.0,6663924,0.105043215,12611218627,1926.699694,G.I. Generation
Panama,2019,male,75+ years,8.0,4232532,0.189012156,66984427150,15774.25494,G.I. Generation
Paraguay,2019,male,75+ years,13.0,6530026,0.199080371,37906944075,5380.963322,G.I. Generation
Peru,2019,male,75+ years,,32824861,0.0,2.28E+11,7027.612207,G.I. Generation
Uruguay,2019,male,75+ years,66.0,3428409,1.925091201,61231149881,17688.01501,G.I. Generation
Argentina,2018,male,75+ years,206.0,44494502,0.46297855,5.25E+11,11795.15939,G.I. Generation
Brazil,2018,male,75+ years,497.0,210166592,0.236479069,1.92E+12,9151.381732,G.I. Generation
Chile,2018,male,75+ years,99.0,18701450,0.529370717,2.98E+11,15888.14436,G.I. Generation
Colombia,2018,male,75+ years,115.0,49276961,0.233374781,3.34E+11,6729.583332,G.I. Generation
Costa Rica,2018,male,75+ years,9.0,5040734,0.178545426,62420165100,12485.4239,G.I. Generation
Cuba,2018,male,75+ years,250.0,11328244,2.206873369,1.00E+11,8824.194008,G.I. Generation
Dominican Republic,2018,male,75+ years,37.0,10765531,0.343689503,85555378043,8050.644076,G.I. Generation
Ecuador,2018,male,75+ years,44.0,17015672,0.258585144,1.08E+11,6295.934662,G.I. Generation
El Salvador,2018,male,75+ years,14.0,6276342,0.223059865,26020850000,4052.624775,G.I. Generation
Guatemala,2018,male,75+ years,6.0,16346950,0.036704095,73208583759,4478.424646,G.I. Generation
Mexico,2018,male,75+ years,145.0,124013861,0.116922414,1.22E+12,9686.984927,G.I. Generation
Nicaragua,2018,male,75+ years,7.0,6572233,0.106508701,13025239912,2014.575189,G.I. Generation
Panama,2018,male,75+ years,10.0,4165255,0.24008134,64929409212,15544.99908,G.I. Generation
Paraguay,2018,male,75+ years,13.0,6443328,0.201759091,40225448341,5782.78455,G.I. Generation
Peru,2018,male,75+ years,18.0,32203944,0.055893775,2.23E+11,6957.793411,G.I. Generation
Uruguay,2018,male,75+ years,68.0,3427042,1.98421846,64515038268,18703.86029,G.I. Generation
Argentina,2017,male,75+ years,189.0,44044811,0.429108437,6.44E+11,14613.04182,G.I. Generation
Brazil,2017,male,75+ years,461.0,208504960,0.221097858,2.06E+12,9928.675897,G.I. Generation
Chile,2017,male,75+ years,98.0,18368577,0.533519826,2.77E+11,14998.81706,G.I. Generation
Colombia,2017,male,75+ years,105.0,48351671,0.217158989,3.12E+11,6376.706716,G.I. Generation
Costa Rica,2017,male,75+ years,3.0,4993842,0.060073987,60516043590,12225.57449,G.I. Generation
Cuba,2017,male,75+ years,253.0,11336405,2.231748072,96851000000,8541.213686,G.I. Generation
Dominican Republic,2017,male,75+ years,23.0,10647244,0.216018342,79997975622,7609.353275,G.I. Generation
Ecuador,2017,male,75+ years,35.0,16696944,0.209619197,1.04E+11,6213.503127,G.I. Generation
El Salvador,2017,male,75+ years,13.0,6266654,0.207447228,24979190000,3910.254403,G.I. Generation
Guatemala,2017,male,75+ years,8.0,16087418,0.049728303,71654134379,4454.04815,G.I. Generation
Mexico,2017,male,75+ years,163.0,122839258,0.132693735,1.16E+12,9287.849587,G.I. Generation
Nicaragua,2017,male,75+ years,3.0,6480532,0.046292496,13785876629,2159.156714,G.I. Generation
Panama,2017,male,75+ years,9.0,4096063,0.219723183,62202725204,15146.40851,G.I. Generation
Paraguay,2017,male,75+ years,7.0,6355404,0.110142487,38997129474,5678.869972,G.I. Generation
Peru,2017,male,75+ years,18.0,31605486,0.056952138,2.11E+11,6710.507602,G.I. Generation
Uruguay,2017,male,75+ years,71.0,3422200,2.074688797,64233966861,18690.89384,G.I. Generation
Argentina,2020,female,5-14 years,,45376763,0.0,3.89E+11,8579.017773,Generation X
Brazil,2020,female,5-14 years,,213196304,0.0,1.44E+12,6796.844542,Generation X
Chile,2020,female,5-14 years,,19300315,0.0,2.53E+11,13231.70421,Generation X
Colombia,2020,female,5-14 years,,50930662,0.0,2.71E+11,5334.556042,Generation X
Costa Rica,2020,female,5-14 years,6.0,5123105,0.117116475,61846895121,12140.85415,Generation X
Cuba,2020,female,5-14 years,,11300698,0.0,1.07E+11,9477.852873,Generation X
Dominican Republic,2020,female,5-14 years,,10999664,0.0,78844702329,7268.19691,Generation X
Ecuador,2020,female,5-14 years,24.0,17588595,0.136452059,98808010000,5600.389615,Generation X
El Salvador,2020,female,5-14 years,,6292731,0.0,24638720000,3798.636521,Generation X
Guatemala,2020,female,5-14 years,24.0,16858333,0.14236283,77604632171,4603.339617,Generation X
Mexico,2020,female,5-14 years,122.0,125998302,0.096826702,1.07E+12,8329.271313,Generation X
Nicaragua,2020,female,5-14 years,,6755895,0.0,12621505383,1905.261152,Generation X
Panama,2020,female,5-14 years,,4294396,0.0,53977036995,12509.83529,Generation X
Paraguay,2020,female,5-14 years,,6618695,0.0,35670301496,5001.07276,Generation X
Peru,2020,female,5-14 years,,33304756,0.0,2.02E+11,6126.87454,Generation X
Uruguay,2020,female,5-14 years,,3429086,0.0,53628827440,15438.41167,Generation X
Argentina,2019,female,5-14 years,27.0,44938712,0.060081829,4.52E+11,10056.63794,Generation X
Brazil,2019,female,5-14 years,104.0,211782878,0.049106897,1.88E+12,8897.552966,Generation X
Chile,2019,female,5-14 years,,19039485,0.0,2.79E+11,14741.7144,Generation X
Colombia,2019,female,5-14 years,59.0,50187406,0.117559373,3.23E+11,6424.979492,Generation X
Costa Rica,2019,female,5-14 years,2.0,5084532,0.039334987,64072870932,12693.82796,Generation X
Cuba,2019,female,5-14 years,0.0,11316697,0.0,1.03E+11,9125.878679,Generation X
Dominican Republic,2019,female,5-14 years,,10881882,0.0,88941299734,8282.117131,Generation X
Ecuador,2019,female,5-14 years,24.0,17343740,0.138378458,1.08E+11,6222.524653,Generation X
El Salvador,2019,female,5-14 years,,6280217,0.0,26896660000,4167.730939,Generation X
Guatemala,2019,female,5-14 years,19.0,16604026,0.114430079,77020015201,4638.634943,Generation X
Mexico,2019,female,5-14 years,75.0,125085311,0.059959079,1.27E+12,9950.45008,Generation X
Nicaragua,2019,female,5-14 years,9.0,6663924,0.135055562,12611218627,1926.699694,Generation X
Panama,2019,female,5-14 years,0.0,4232532,0.0,66984427150,15774.25494,Generation X
Paraguay,2019,female,5-14 years,7.0,6530026,0.107197123,37906944075,5380.963322,Generation X
Peru,2019,female,5-14 years,,32824861,0.0,2.28E+11,7027.612207,Generation X
Uruguay,2019,female,5-14 years,2.0,3428409,0.058336097,61231149881,17688.01501,Generation X
Argentina,2018,female,5-14 years,23.0,44494502,0.05169178,5.25E+11,11795.15939,Generation X
Brazil,2018,female,5-14 years,77.0,210166592,0.036637602,1.92E+12,9151.381732,Generation X
Chile,2018,female,5-14 years,5.0,18701450,0.026735895,2.98E+11,15888.14436,Generation X
Colombia,2018,female,5-14 years,58.0,49276961,0.117702064,3.34E+11,6729.583332,Generation X
Costa Rica,2018,female,5-14 years,4.0,5040734,0.079353523,62420165100,12485.4239,Generation X
Cuba,2018,female,5-14 years,0.0,11328244,0.0,1.00E+11,8824.194008,Generation X
Dominican Republic,2018,female,5-14 years,9.0,10765531,0.083600149,85555378043,8050.644076,Generation X
Ecuador,2018,female,5-14 years,39.0,17015672,0.229200469,1.08E+11,6295.934662,Generation X
El Salvador,2018,female,5-14 years,4.0,6276342,0.06373139,26020850000,4052.624775,Generation X
Guatemala,2018,female,5-14 years,14.0,16346950,0.085642888,73208583759,4478.424646,Generation X
Mexico,2018,female,5-14 years,105.0,124013861,0.084667955,1.22E+12,9686.984927,Generation X
Nicaragua,2018,female,5-14 years,6.0,6572233,0.091293172,13025239912,2014.575189,Generation X
Panama,2018,female,5-14 years,1.0,4165255,0.024008134,64929409212,15544.99908,Generation X
Paraguay,2018,female,5-14 years,10.0,6443328,0.155199301,40225448341,5782.78455,Generation X
Peru,2018,female,5-14 years,25.0,32203944,0.077630243,2.23E+11,6957.793411,Generation X
Uruguay,2018,female,5-14 years,4.0,3427042,0.116718733,64515038268,18703.86029,Generation X
Argentina,2017,female,5-14 years,40.0,44044811,0.0908166,6.44E+11,14613.04182,Generation X
Brazil,2017,female,5-14 years,87.0,208504960,0.041725626,2.06E+12,9928.675897,Generation X
Chile,2017,female,5-14 years,7.0,18368577,0.038108559,2.77E+11,14998.81706,Generation X
Colombia,2017,female,5-14 years,43.0,48351671,0.088931777,3.12E+11,6376.706716,Generation X
Costa Rica,2017,female,5-14 years,3.0,4993842,0.060073987,60516043590,12225.57449,Generation X
Cuba,2017,female,5-14 years,3.0,11336405,0.026463416,96851000000,8541.213686,Generation X
Dominican Republic,2017,female,5-14 years,11.0,10647244,0.10331312,79997975622,7609.353275,Generation X
Ecuador,2017,female,5-14 years,30.0,16696944,0.179673598,1.04E+11,6213.503127,Generation X
El Salvador,2017,female,5-14 years,4.0,6266654,0.063829916,24979190000,3910.254403,Generation X
Guatemala,2017,female,5-14 years,11.0,16087418,0.068376417,71654134379,4454.04815,Generation X
Mexico,2017,female,5-14 years,93.0,122839258,0.075708696,1.16E+12,9287.849587,Generation X
Nicaragua,2017,female,5-14 years,6.0,6480532,0.092584991,13785876629,2159.156714,Generation X
Panama,2017,female,5-14 years,2.0,4096063,0.048827374,62202725204,15146.40851,Generation X
Paraguay,2017,female,5-14 years,12.0,6355404,0.188815691,38997129474,5678.869972,Generation X
Peru,2017,female,5-14 years,19.0,31605486,0.060116146,2.11E+11,6710.507602,Generation X
Uruguay,2017,female,5-14 years,1.0,3422200,0.029220969,64233966861,18690.89384,Generation X
Argentina,2020,female,15-24 years,,45376763,0.0,3.89E+11,8579.017773,Generation X
Brazil,2020,female,15-24 years,,213196304,0.0,1.44E+12,6796.844542,Generation X
Chile,2020,female,15-24 years,,19300315,0.0,2.53E+11,13231.70421,Generation X
Colombia,2020,female,15-24 years,,50930662,0.0,2.71E+11,5334.556042,Generation X
Costa Rica,2020,female,15-24 years,15.0,5123105,0.292791188,61846895121,12140.85415,Generation X
Cuba,2020,female,15-24 years,,11300698,0.0,1.07E+11,9477.852873,Generation X
Dominican Republic,2020,female,15-24 years,,10999664,0.0,78844702329,7268.19691,Generation X
Ecuador,2020,female,15-24 years,78.0,17588595,0.443469191,98808010000,5600.389615,Generation X
El Salvador,2020,female,15-24 years,,6292731,0.0,24638720000,3798.636521,Generation X
Guatemala,2020,female,15-24 years,65.0,16858333,0.385565999,77604632171,4603.339617,Generation X
Mexico,2020,female,15-24 years,508.0,125998302,0.403180037,1.07E+12,8329.271313,Generation X
Nicaragua,2020,female,15-24 years,,6755895,0.0,12621505383,1905.261152,Generation X
Panama,2020,female,15-24 years,,4294396,0.0,53977036995,12509.83529,Generation X
